Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
Kagungan Ratu,,,,,,,,,,,,,,,
Kali Rejo,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Purwo Rejo,,,,,,,,,,,,,,,
Pujo Rahayu,,,,,,,,,,,,,,,
Negeri Katon,,,,,,,,,,,,,,,
Ponco Kresno,,,,,,,,,,,,,,,
Halangan Ratu,,,,,,,,,,,,,,,
Pejambon,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Negara Saka,,,,,,,,,,,,,,,
Sinar Bandung,,,,,,,,,,,,,,,
Tanjung Rejo,,,,,,,,,,,,,,,
Roworejo,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Tresno Maju,,,,,,,,,,,,,,,
Sidomulyo,,,,,,,,,,,,,,,
Lumbi Rejo,,,,,,,,,,,,,,,
Tri Rahayu,,,,,,,,,,,,,,,
Bangun Sari,,,,,,,,,,,,,,,
Karang Rejo,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Negeri Ulangan Jaya,Perda No. 8/2006,,,,,,,,,,,,,
Tegineneng,,"Menjadi wil. Kab. Pesawaran, UU No. 33/2007",,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Bumi Agung,,,,,,,,,,,,,,,
Kejadian,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Batang Hari Ogan,,,,,,,,,,,,,,,
Negara Ratu Wates,,,,,,,,,,,,,,,
Gunung Sugih Baru,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,N A M A   /   J U M L A H,,LUAS,JUMLAH,,,,,,,
,NAMA PROVINSI /,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,,,
K O D E,KABUPATEN / KOTA,,,,,,(Km2),(Jiwa) *),,,,,,,
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,,,,,,,,
,,,,,,,,,,,,,,,
Gunung Gumanti,,,,,,,,,,,,,,,
Kresno Widodo,,,,,,,,,,,,,,,
Sinar Jati,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Margo Rejo,,,,,,,,,,,,,,,
Gerning,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Panca Bakti,,,,,,,,,,,,,,,
Margo Mulyo,,,,,,,,,,,,,,,
Rejo Agung,,,,,,,,,,,,,,,
Kota Agung,,,,,,,,,,,,,,,
Trimulyo,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
18.01.13,8,Jati Agung,-,,,21,,,,,,,,,
18.01.13.2001,,,,1,Way Hui,,ND Rekom No 140/4495/BPD tanggal 29 Juni 2016,,,,,,,,
18.01.13.2002,,,,2,Sidodadi Asri,,,,,,,,,,
18.01.13.2003,,,,3,Margo Mulyo,,,,,,,,,,
18.01.13.2004,,,,4,Gedung Agung,,,,,,,,,,
18.01.13.2005,,,,5,Margodadi,,,,,,,,,,
18.01.13.2006,,,,6,Gedung Harapan,,,,,,,,,,
18.01.13.2007,,,,7,Marga Agung,,,,,,,,,,
18.01.13.2008,,,,8,Jati Mulyo,,,,,,,,,,
18.01.13.2009,,,,9,Fajar Baru,,,,,,,,,,
18.01.13.2010,,,,10,Karang Anyar,,,,,,,,,,
18.01.13.2011,,,,11,Marga Kaya,,,,,,,,,,
18.01.13.2012,,,,12,Margo Lestari,,,,,,,,,,
18.01.13.2013,,,,13,Sumber Jaya,,,,,,,,,,
18.01.13.2014,,,,14,Sinar Rejeki,,,,,,,,,,
18.01.13.2015,,,,15,Sidoharjo,,,,,,,,,,
18.01.13.2016,,,,16,Rejomulyo,,,,,,,,,,
18.01.13.2017,,,,17,Purwotani,,,,,,,,,,
18.01.13.2018,,,,18,Banjar Agung,,,,,,,,,,
18.01.13.2019,,,,19,Karang Sari,,,,,,,,,,
18.01.13.2020,,,,20,Karang Rejo,,Perda No. 8/2006,,,,,,,,
18.01.13.2021,,,,21,Margorejo,,Perda No. 8/2006,,,,,,,,
18.01.14,9,Ketapang,-,,,17,,,,,,,,,
18.01.14.2001,,,,1,Bangunrejo,,ND Rekom No 140/4495/BPD tanggal 29 Juni 2016,,,,,,,,
,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,
18.01.14.2002,,,,,,,2,Sripendowo,,,,ND Rekom No 140/4495/BPD tanggal 29 Juni 2016,,,
