Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
LAMPIRAN,,,,,,,,,,,,,,,
PERATURAN MENTERI DALAM NEGERI REPUBLIK INDONESIA,,,,,,,,,,,,,,,
,,NOMOR,TAHUN,,,,,,,,,,,,
,,,TENTANG KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN,,,,,,,,,,,,
,,,,,,"B. KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN PROVINSI, KABUPATEN/KOTA. KECAMATAN DAN DESA/KELURAHAN SELURUH INDONESIA",,,,,,,,,
,,,JUMLAH,,,N A M A,/   J U M L A H,,,,LUAS,JUMLAH,,,
K O D E,,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
,,KABUPATEN / KOTA,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,(Km2),(Jiwa) *),,,
32.01.20.2007,,,,,,,7,Lumpang,,,,,,,
32.01.20.2008,,,,,,,8,Cibunar,,,,,,,
32.01.20.2009,,,,,,,9,Jagabita,,,,,,,
32.01.20.2010,,,,,,,10,Gintungcilejet,,,,,,,
32.01.20.2011,,,,,,,11,Kabasiran,,,,,,,
32.01.21,,,,21,Nanggung,-,,,11,,,,,,
32.01.21.2001,,,,,,,1,Malasari,,,,,,,
32.01.21.2002,,,,,,,2,Curugbitung,,,,,,,
32.01.21.2003,,,,,,,3,Cisarua,,,,,,,
32.01.21.2004,,,,,,,4,Bantarkaret,,,,,,,
32.01.21.2005,,,,,,,5,Hambaro,,,,,,,
32.01.21.2006,,,,,,,6,Kalongliud,,,,,,,
32.01.21.2007,,,,,,,7,Nanggung,,,,,,,
,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,
32.01.21.2008,,,,,,,8,Parakanmuncang,,,,,,,
32.01.21.2009,,,,,,,9,Pangkaljaya,,,,,,,
32.01.21.2010,,,,,,,10,Sukaluyu,,,,,,,
32.01.21.2011,,,,,,,11,Batu Tulis,,,,Pemekaran dari sebagian wil. Desa Parakan Muncang Perda No.,,,
,,,,,,,,,,,,11/2011,,,
32.01.22,,,,22,Cigudeg,-,,,15,,,,,,
32.01.22.2001,,,,,,,1,Sukamaju,,,,,,,
32.01.22.2002,,,,,,,2,Cigudeg,,,,,,,
32.01.22.2003,,,,,,,3,Bunar,,,,,,,
32.01.22.2004,,,,,,,4,Banyuresmi,,,,,,,
32.01.22.2005,,,,,,,5,Cintamanik,,,,,,,
32.01.22.2006,,,,,,,6,Argapura,,,,,,,
32.01.22.2007,,,,,,,7,Bangunjaya,,,,,,,
32.01.22.2008,,,,,,,8,Rengasjajar,,,,,,,
32.01.22.2009,,,,,,,9,Batujajar,,,,,,,
32.01.22.2010,,,,,,,10,Wargajaya,,,,,,,
32.01.22.2011,,,,,,,11,Sukaraksa,,,,,,,
32.01.22.2012,,,,,,,12,Banyuwangi,,,,,,,
32.01.22.2013,,,,,,,13,Banyuasih,,,,,,,
32.01.22.2014,,,,,,,14,Mekarjaya,,,,,,,
32.01.22.2015,,,,,,,15,Tegallega,,,,Koreksi penulisan Perda No. 3/2003,,,
