Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
LAMPIRAN,,,,,,,,,,,,,,,
PERATURAN MENTERI DALAM NEGERI REPUBLIK INDONESIA,,,,,,,,,,,,,,,
,,NOMOR,TAHUN,,,,,,,,,,,,
,,,TENTANG KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN,,,,,,,,,,,,
,,,,,,"B. KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN PROVINSI, KABUPATEN/KOTA. KECAMATAN DAN DESA/KELURAHAN SELURUH INDONESIA",,,,,,,,,
,,,JUMLAH,,,N A M A,/   J U M L A H,,,,LUAS,JUMLAH,,,
K O D E,,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
,,KABUPATEN / KOTA,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,(Km2),(Jiwa) *),,,
91,P A P U A,,,,,,,,,,,,,,
91.01.07.2010,,,,,,,10,Jagebob Raya,,,,,,,
91.01.07.2011,,,,,,,11,Wenda Asri,,,,,,,
91.01.07.2012,,,,,,,12,Melin Megikar,,,,,,,
91.01.07.2013,,,,,,,13,Obaathrw,,,,Perbaikan nama desa Srt Ditjen  Bina Pemdes,,,
91.01.07.2014,,,,,,,14,Yemunain Jaya,,,,,,,
91.01.08,,,,8,Sota,-,,,5,,,,,,
91.01.08.2001,,,,,,,1,Sota,,,,,,,
91.01.08.2002,,,,,,,2,Yanggandur,,,,,,,
91.01.08.2003,,,,,,,3,Rawa Biru,,,,,,,
91.01.08.2004,,,,,,,4,Toray,,,,,,,
91.01.08.2005,,,,,,,5,Erambu,,,,,,,
91.01.09,,,,9,Ulilin,-,,,11,,,,,,
91.01.09.2001,,,,,,,1,Selil,,,,,,,
91.01.09.2002,,,,,,,2,Kindiki,,,,,,,
91.01.09.2003,,,,,,,3,Kumaaf,,,,,,,
91.01.09.2004,,,,,,,4,Nggayu,,,,,,,
91.01.09.2005,,,,,,,5,Kafyamke,,,,,,,
91.01.09.2006,,,,,,,6,Mandekman,,,,,,,
91.01.09.2007,,,,,,,7,Rawahayu,,,,,,,
91.01.09.2008,,,,,,,8,Belbelan,,,,,,,
91.01.09.2009,,,,,,,9,Kir Ely,,,,,,,
91.01.09.2010,,,,,,,10,Kandrakay,,,,,,,
91.01.09.2011,,,,,,,11,Baidub,,,,,,,
91.01.10,,,,10,Elikobal,-,,,12,,,,,,
91.01.10.2001,,,,,,,1,Bupul,,,,,,,
91.01.10.2002,,,,,,,2,Tanas,,,,,,,
91.01.10.2003,,,,,,,3,Kweel,,,,,,,
91.01.10.2004,,,,,,,4,Sipias,,,,,,,
,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,
91.01.10.2005,,,,,,,5,Metaat Makmur,,,,,,,
91.01.10.2006,,,,,,,6,Enggal Jaya,,,,,,,
91.01.10.2007,,,,,,,7,Gerisar,,,,,,,
91.01.10.2008,,,,,,,8,Bupul Indah,,,,,,,
91.01.10.2009,,,,,,,9,Tof-Tof,,,,,,,
91.01.10.2010,,,,,,,10,Bunggay,,,,,,,
91.01.10.2011,,,,,,,11,Bouwer,,,,,,,
91.01.10.2012,,,,,,,12,Bumun,,,,,,,
91.01.11,,,,11,Kurik,-,,,13,,,,,,
91.01.11.2001,,,,,,,1,Harapan Makmur,,,,,,,
,,,,,,,,Kumbe,,,,"Menjadi wil. Kec. Malind, Perda No. 2/2006",,,
,,,,,,,,Onggari,,,,"Menjadi wil. Kec. Malind, Perda No. 2/2006",,,
,,,,,,,,Rawa Sari,,,,"Menjadi wil. Kec. Malind, Perda No. 2/2006",,,
,,,,,,,,Padang Raharja,,,,"Menjadi wil. Kec. Malind, Perda No. 2/2006",,,
91.01.11.2006,,,,,,,2,Kurik,,,,,,,
91.01.11.2007,,,,,,,3,Telaga Sari,,,,,,,
91.01.11.2008,,,,,,,4,Sumber Rejeki,,,,,,,
91.01.11.2009,,,,,,,5,Jaya Makmur,,,,,,,
,,,,,,,,Koa,,,,"Menjadi wil. Kec. Animha, Perda No. 2/2006",,,
91.01.11.2011,,,,,,,6,Sumber Mulya,,,,,,,
91.01.11.2012,,,,,,,7,Kaliki,,,,,,,
91.01.11.2013,,,,,,,8,Ivimahad,,,,,,,
,,,,,,,,Kaiburse,,,,"Menjadi wil. Kec. Malind, Perda No. 2/2006",,,
,,,,,,,,Domande,,,,"Menjadi wil. Kec. Malind, Perda No. 2/2006",,,
,,,,,,,,Baad,,,,"Menjadi wil. Kec. Animha, Perda No. 2/2006",,,
,,,,,,,,Senegi,,,,"Menjadi wil. Kec. Animha, Perda No. 2/2006",,,
,,,,,,,,Wayau,,,,"Menjadi wil. Kec. Animha, Perda No. 2/2006",,,
91.01.11.2019,,,,,,,9,Salor Indah,,,,,,,
,,,,,,,,Suka Maju,,,,"Menjadi wil. Kec. Malind, Perda No. 2/2006",,,
91.01.11.2021,,,,,,,10,Candra Jaya,,,,Pemekaran Desa Kurik Perda No. 7/2013,,,
91.01.11.2022,,,,,,,11,Wonorejo,,,,Pemekaran Desa Kurik Perda No. 7/2013,,,
91.01.11.2023,,,,,,,12,Anumbob,,,,Pemekaran Desa Jaya Makmur Perda No. 7/2013,,,
91.01.11.2024,,,,,,,13,Wapeko,,,,Pemekaran Desa Ivamahad Perda No. 7/2013,,,
91.01.12,,,,12,Naukenjerai,-,,,5,,,Perda No. 2/2006,,,
,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,
91.01.12.2001,,,,,,,1,Kuler,,,,Semula wil. Kec. Merauke,,,
91.01.12.2002,,,,,,,2,Onggaya,,,,Semula wil. Kec. Merauke,,,
91.01.12.2003,,,,,,,3,Tomer,,,,Semula wil. Kec. Merauke,,,
91.01.12.2004,,,,,,,4,Tomerau,,,,Semula wil. Kec. Merauke,,,
91.01.12.2005,,,,,,,5,Kondo,,,,Semula wil. Kec. Merauke,,,
91.01.13,,,,13,Animha,-,,,5,,,Perda No. 2/2006,,,
91.01.13.2001,,,,,,,1,Koa,,,,Semula wil. Kec. Kurik,,,
91.01.13.2002,,,,,,,2,Baad,,,,Semula wil. Kec. Kurik,,,
91.01.13.2003,,,,,,,3,Senegi,,,,Semula wil. Kec. Kurik,,,
91.01.13.2004,,,,,,,4,Wayau,,,,Semula wil. Kec. Kurik,,,
91.01.13.2005,,,,,,,5,Kaisah,,,,Semula wil. Kec. Muting,,,
91.01.14,,,,14,Malind,-,,,7,,,Perda No. 2/2006,,,
91.01.14.2001,,,,,,,1,Kumbe,,,,Semula wil. Kec. Kurik,,,
91.01.14.2002,,,,,,,2,Onggari,,,,Semula wil. Kec. Kurik,,,
91.01.14.2003,,,,,,,3,Rawasari,,,,Semula wil. Kec. Kurik,,,
91.01.14.2004,,,,,,,4,Padang Raharja,,,,Semula wil. Kec. Kurik,,,
91.01.14.2005,,,,,,,5,Kaiburse,,,,Semula wil. Kec. Kurik,,,
91.01.14.2006,,,,,,,6,Domande,,,,Semula wil. Kec. Kurik,,,
91.01.14.2007,,,,,,,7,Suka Maju,,,,Semula wil. Kec. Kurik,,,
